Electrode,rawTimeSeries-NoLineNoise,bpThetaTimeSeries,bpGammaTimeSeries,thetaAngle,thetaPower,gammaAngle,gammaPower,Time
mL_AH1,-6.552588674,-5.654885746,-0.666563007,2.602219065,43.43523173,2.875119975,0.477411289,0.249
mL_AH1,-4.794297594,-5.781302259,-0.639348346,2.651223024,42.94946611,3.076969224,0.410478156,0.25
mL_AH1,-9.97739321,-5.890733907,-0.586884019,2.700273025,42.44441679,-3.011957428,0.350286619,0.251
mL_AH1,-13.38407835,-5.982948574,-0.51817307,2.749313776,41.92265279,-2.826959306,0.296941522,0.252
mL_AH1,-7.609437567,-6.057788957,-0.44197715,2.798386527,41.38290871,-2.653111728,0.250514135,0.253
mL_AH1,-9.999894381,-6.115173492,-0.365990882,2.847433001,40.82740956,-2.492653466,0.211019831,0.254
mL_AH1,-7.79459156,-6.155096782,-0.296183067,2.896496736,40.255403,-2.347747833,0.178463515,0.255
mL_AH1,-6.669710919,-6.177629531,-0.236355762,2.94551682,39.66875647,-2.220158592,0.152785874,0.256
mL_AH1,-11.61328675,-6.182917983,-0.187951982,2.994538674,39.06722639,-2.110150237,0.133929021,0.257
mL_AH1,-6.950731759,-6.171182864,-0.150120493,3.043499123,38.45231397,-2.01551087,0.12176956,0.258
mL_AH1,-4.713393763,-6.142717843,-0.120023716,3.092445036,37.82427305,-1.930624282,0.116190198,0.259
mL_AH1,-5.571831476,-6.097887507,-0.093353713,3.14131137,37.18423498,-1.847214378,0.117009127,0.26
mL_AH1,-6.397724806,-6.037124889,-0.065003181,-3.093039334,36.53293291,-1.756417545,0.124053101,0.261
mL_AH1,-1.777888806,-5.960928553,-0.0298246,-3.044302963,35.87112974,-1.651436738,0.137083563,0.262
mL_AH1,-3.405961007,-5.869859261,0.016597652,-2.995616483,35.20001361,-1.52874425,0.155874266,0.263
mL_AH1,-2.078686271,-5.764536259,0.077239704,-2.947047436,34.51998536,-1.387786347,0.180129829,0.264
mL_AH1,-2.442197102,-5.645633204,0.153068318,-2.898547506,33.83265834,-1.229867171,0.20957256,0.265
mL_AH1,-0.25921235,-5.51387376,0.24267135,-2.850184837,33.13808244,-1.057072649,0.243851182,0.266
mL_AH1,1.701452601,-5.370026916,0.342134701,-2.801911679,32.43826167,-0.871667041,0.282636116,0.267
mL_AH1,-3.569070339,-5.214902038,0.445190766,-2.753796335,31.73291062,-0.675671541,0.325524296,0.268
mL_AH1,-0.338489227,-5.049343716,0.543638972,-2.705792177,31.02438538,-0.470872168,0.372132129,0.269
mL_AH1,-2.042511144,-4.874226423,0.628013218,-2.657967213,30.31208492,-0.258668276,0.422013016,0.27
mL_AH1,-3.895067446,-4.690449046,0.688446088,-2.610276506,29.5986757,-0.040263743,0.474727213,0.271
mL_AH1,-2.064190006,-4.498929306,0.715657664,-2.562787308,28.88326414,0.183450481,0.529796588,0.272
mL_AH1,-0.900562281,-4.300598132,0.701980025,-2.515456948,28.16878303,0.411688666,0.586726052,0.273
mL_AH1,0.314448855,-4.096394003,0.642318837,-2.468351447,27.45407203,0.643887683,0.645020139,0.274
mL_AH1,-0.754106174,-3.887257326,0.534952424,-2.421430978,26.74228459,0.879534251,0.704135521,0.275
mL_AH1,2.610347457,-3.674124861,0.38207717,-2.374759849,26.03202142,1.118262418,0.76357361,0.276
mL_AH1,1.830939291,-3.457924261,0.190025882,-2.328301643,25.32661025,1.359736448,0.822758695,0.277
mL_AH1,2.41815615,-3.23956874,-0.030887962,-2.282118465,24.62444185,1.603706492,0.881201409,0.278
mL_AH1,4.94663733,-3.019951928,-0.266914437,-2.236177857,23.928972,1.84995578,0.938318819,0.279
mL_AH1,0.435951547,-2.79994293,-0.501777684,-2.190539218,23.23841117,2.098303379,0.993640591,0.28
mL_AH1,5.940681326,-2.58038164,-0.717893574,-2.145174578,22.55629793,2.348614101,1.046609169,0.281
mL_AH1,6.095757004,-2.362074322,-0.897801609,-2.100140105,21.88069207,2.600750261,1.096781621,0.282
mL_AH1,2.765105908,-2.145789501,-1.025691145,-2.055412805,21.21517146,2.854632513,1.143661629,0.283
mL_AH1,2.141485765,-1.932254184,-1.088884932,-2.011045064,20.5576742,3.110154113,1.186843062,0.284
mL_AH1,1.774342423,-1.72215043,-1.079138163,-1.967019299,19.91177657,-2.915912861,1.225924334,0.285
mL_AH1,-0.075490851,-1.516112292,-0.993620041,-1.923383528,19.27532272,-2.657277944,1.260549218,0.286
mL_AH1,1.036993877,-1.31472315,-0.835467242,-1.880125928,18.65184951,-2.397146943,1.290436112,0.287
mL_AH1,0.739472981,-1.118513436,-0.613833353,-1.837289505,18.03913317,-2.135573641,1.315296791,0.288
mL_AH1,3.076993248,-0.927958776,-0.343402392,-1.794868442,17.44063683,-1.87256716,1.334982154,0.289
mL_AH1,0.18700904,-0.743478553,-0.043384168,-1.752900016,16.85409253,-1.608153928,1.349294121,0.29
mL_AH1,1.885503398,-0.56543489,0.263940405,-1.711384522,16.28285911,-1.342338442,1.35821448,0.291
mL_AH1,-0.18142269,-0.394132067,0.555009735,-1.670352683,15.7246454,-1.075119583,1.361658175,0.292
mL_AH1,4.295518114,-0.229816369,0.806956259,-1.629810845,15.18267933,-0.806499716,1.359724368,0.293
mL_AH1,7.356659639,-0.07267636,0.999590044,-1.589782233,14.65466443,-0.536451823,1.352459494,0.294
mL_AH1,6.464875921,0.077156408,1.117207955,-1.550278974,14.14367511,-0.264974295,1.340059551,0.295
mL_AH1,8.766136266,0.219606271,1.15005496,-1.511315704,13.64742421,0.007982189,1.322710685,0.296
mL_AH1,11.0962557,0.354651912,1.095291216,-1.472909839,13.16881407,0.282428903,1.300683894,0.297
mL_AH1,9.711932087,0.482324418,0.95736121,-1.435066177,12.70557822,0.558432578,1.274298546,0.298
mL_AH1,7.708656492,0.602704947,0.747715214,-1.397806684,12.26043239,0.836022474,1.243882392,0.299
mL_AH1,10.86129892,0.715922032,0.483893953,-1.361124922,11.83113917,1.115277824,1.209865715,0.3
mL_AH1,6.485233203,0.822148535,0.188048478,-1.325046437,11.42021714,1.396254967,1.17262092,0.301
mL_AH1,7.295615422,0.921598277,-0.114977222,-1.28955203,11.02546369,1.679042268,1.132654034,0.302
mL_AH1,3.732726954,1.014522384,-0.39982908,-1.254669657,10.64919363,1.963730756,1.0903755,0.303
mL_AH1,6.299417886,1.101205366,-0.642891219,-1.220365777,10.28924263,2.250417348,1.046325427,0.304
mL_AH1,5.915826007,1.181960977,-0.824390387,-1.186669455,9.947718885,2.539231386,1.000947662,0.305
mL_AH1,5.116795187,1.257127881,-0.930158462,-1.153531273,9.622498058,2.830280718,0.95477611,0.306
mL_AH1,2.706631664,1.327065173,-0.952885511,-1.120980101,9.315482154,3.123730002,0.908280575,0.307
mL_AH1,3.382076433,1.392147781,-0.892743181,-1.088949307,9.024587272,-2.863483856,0.861956848,0.308
mL_AH1,10.23892779,1.452761802,-0.757317522,-1.057466429,8.751512519,-2.564802732,0.816286331,0.309
mL_AH1,7.033516356,1.509299796,-0.560856101,-1.02644668,8.494213959,-2.263275833,0.771707055,0.31
mL_AH1,11.36984024,1.562156097,-0.322899876,-0.995915505,8.254193383,-1.958718174,0.728689156,0.311
mL_AH1,8.136037923,1.611722161,-0.066429229,-0.965769643,8.029445901,-1.650992787,0.687605396,0.312
mL_AH1,10.076737,1.658381999,0.184299988,-0.936032279,7.821283259,-1.339959464,0.648885283,0.313
mL_AH1,10.51305769,1.702507737,0.406025167,-0.906582185,7.627738712,-1.025516717,0.612837216,0.314
mL_AH1,14.36969676,1.744455337,0.578635712,-0.877440897,7.449942392,-0.707630377,0.579819226,0.315
mL_AH1,13.30417334,1.784560515,0.687018419,-0.848470685,7.285965303,-0.386300791,0.550078761,0.316
mL_AH1,9.86468685,1.8231349,0.722416844,-0.81969291,7.136765105,-0.061673626,0.523876205,0.317
mL_AH1,6.233501854,1.860462471,0.683179415,-0.790955776,7.000451197,0.266062854,0.501398147,0.318
mL_AH1,7.978060579,1.896796297,0.574830124,-0.762282738,6.877818244,0.596522784,0.482791132,0.319
mL_AH1,7.142239301,1.932355636,0.409460643,-0.733511183,6.767016253,0.929264806,0.468174261,0.32
mL_AH1,0.720435794,1.967323399,0.204507165,-0.704669506,6.668686433,1.26366362,0.457576653,0.321
mL_AH1,2.677943502,2.001844041,-0.018966999,-0.675588023,6.58102363,1.599041899,0.451036771,0.322
mL_AH1,2.184856786,2.036021871,-0.23831644,-0.646303119,6.504524972,1.934635825,0.448474182,0.323
mL_AH1,3.31456697,2.069919838,-0.431490451,-0.616641865,6.437436705,2.269661294,0.449830515,0.324
mL_AH1,5.054735847,2.103558779,-0.579135323,-0.586651471,6.380120856,2.603392652,0.454930679,0.325
mL_AH1,2.513978131,2.136917173,-0.666425004,-0.556159237,6.330884093,2.935126863,0.463605704,0.326
mL_AH1,7.632213439,2.169931378,-0.684450397,-0.525225423,6.289961699,-3.018849507,0.475601794,0.327
mL_AH1,3.276237649,2.202496376,-0.631040403,-0.493680337,6.255732174,-2.692644386,0.49063354,0.328
mL_AH1,3.242357649,2.234467012,-0.510941983,-0.461598644,6.228311592,-2.369712819,0.508380194,0.329
mL_AH1,6.53314674,2.265659719,-0.33534671,-0.428815556,6.206163872,-2.050268741,0.5284455,0.33
mL_AH1,4.480950741,2.295854715,-0.120812141,-0.395420522,6.189292482,-1.734361611,0.550446776,0.331
mL_AH1,7.645820484,2.324798663,0.112317844,-0.361254652,6.176262183,-1.421984692,0.573894305,0.332
mL_AH1,3.924182572,2.352207753,0.341843753,-0.326421635,6.166969505,-1.113048345,0.598342956,0.333
mL_AH1,1.187055519,2.377771192,0.545810524,-0.290768703,6.160096896,-0.807401541,0.623235999,0.334
mL_AH1,5.342143197,2.401155066,0.704580271,-0.254412487,6.155438757,-0.504888694,0.648064502,0.335
mL_AH1,1.811840797,2.422006538,0.802684251,-0.217205988,6.151812985,-0.205285738,0.672235798,0.336
mL_AH1,1.997642446,2.439958337,0.830281326,-0.179276951,6.148916019,0.091584115,0.695181737,0.337
mL_AH1,1.943978264,2.454633506,0.78408665,-0.14048346,6.145719313,0.385966138,0.716305132,0.338
mL_AH1,1.512852279,2.465650352,0.66768323,-0.100962221,6.141825119,0.678039783,0.734995735,0.339
mL_AH1,-1.32194225,2.472627545,0.491186012,-0.060575586,6.136376279,0.968039912,0.750681367,0.34
mL_AH1,4.220087349,2.475189335,0.270288165,-0.019466941,6.128884566,1.256146345,0.762743687,0.341
mL_AH1,7.408106605,2.472970802,0.024776949,0.022497873,6.118681059,1.542568794,0.770664211,0.342
mL_AH1,6.431311192,2.465623102,-0.223343276,0.065171095,6.105190994,1.827492477,0.773868319,0.343
mL_AH1,7.877366489,2.452818655,-0.451945161,0.108684026,6.087948827,2.111100999,0.771923287,0.344
mL_AH1,4.610668721,2.434256199,-0.640891336,0.152886765,6.066297726,2.393592628,0.764365042,0.345
mL_AH1,4.106945958,2.409665669,-0.773963382,0.197908184,6.039988205,2.675136184,0.750887717,0.346
mL_AH1,4.977189197,2.378812846,-0.840418275,0.243598381,6.008286635,2.955953228,0.731213822,0.347
mL_AH1,4.512950404,2.341503707,-0.836016088,0.290084,5.971169109,-3.046962983,0.705219151,0.348
mL_AH1,6.966592825,2.297588456,-0.763410852,0.337217182,5.927831576,-2.766978862,0.672891154,0.349
mL_AH1,5.126267853,2.24696516,-0.631856088,0.385122317,5.878481499,-2.487047577,0.634357537,0.35
mL_AH1,2.352638072,2.189582968,-0.456242558,0.43365556,5.822252154,-2.206823987,0.589945722,0.351
mL_AH1,4.891812891,2.125444861,-0.255552058,0.48293882,5.759583984,-1.925939007,0.54011852,0.352
mL_AH1,3.108455299,2.054609916,-0.050871341,0.532834209,5.689556951,-1.643862284,0.485611767,0.353
mL_AH1,0.410161608,1.977195038,0.136841468,0.583460762,5.612841588,-1.359899915,0.427312299,0.354
mL_AH1,-1.810444549,1.893376146,0.289014476,0.634688511,5.52847569,-1.073047108,0.36642498,0.355
mL_AH1,-2.305594332,1.803388792,0.391509859,0.686633105,5.437352327,-0.781758198,0.304344353,0.356
mL_AH1,-2.759129747,1.707528207,0.436240688,0.739174551,5.33848017,-0.483593716,0.242796418,0.357
mL_AH1,-3.409785116,1.606148755,0.422170652,0.792424526,5.23296261,-0.174223027,0.18374932,0.358
mL_AH1,-1.613174166,1.499662795,0.35556611,0.846275234,5.119794161,0.154441984,0.129491452,0.359
mL_AH1,2.997366027,1.38853896,0.249441368,0.90083379,5.000271815,0.519811969,0.082600938,0.36
mL_AH1,1.518230245,1.273299854,0.122219374,0.956007089,4.873392704,0.964117201,0.04595296,0.361
mL_AH1,4.42520557,1.154519174,-0.004286394,1.011897173,4.740626481,1.59922886,0.022733697,0.362
mL_AH1,2.46780514,1.032818276,-0.107385505,1.06842853,4.600991213,2.565280789,0.016402417,0.363
mL_AH1,0.014685945,0.908862221,-0.166272843,1.125697805,4.456104427,-2.820332824,0.030708469,0.364
mL_AH1,1.415532024,0.783355296,-0.16475109,1.183650574,4.305024564,-2.244970406,0.069652433,0.365
mL_AH1,-3.549544178,0.657036087,-0.093610692,1.242378106,4.149488874,-1.8260466,0.137458268,0.366
mL_AH1,-2.127568785,0.530672099,0.047618892,1.301851416,3.988616208,-1.473149172,0.238572377,0.367
mL_AH1,-8.024995158,0.405054004,0.249785031,1.362156989,3.824232645,-1.152164701,0.377562641,0.368
mL_AH1,-11.17786509,0.280989542,0.494257037,1.423296865,3.655537511,-0.848683081,0.559164594,0.369
mL_AH1,-9.410458522,0.159297135,0.754164152,1.485354268,3.48441286,-0.555734912,0.78811893,0.37
mL_AH1,-9.401829204,0.040799276,0.996677724,1.548369672,3.310157982,-0.269624942,1.069231623,0.371
mL_AH1,-9.966277198,-0.073684265,1.186173832,1.612426077,3.134677016,0.011834212,1.407205429,0.372
mL_AH1,-9.437804107,-0.183343345,1.288006598,1.677612548,2.957387521,0.289956599,1.806644997,0.373
mL_AH1,-11.65213853,-0.287384421,1.272537287,1.74401738,2.780181783,0.565637031,2.271964902,0.374
mL_AH1,-7.93281388,-0.385037509,1.119010336,1.81179264,2.602612131,0.839451557,2.807261491,0.375
mL_AH1,-7.36029964,-0.475563104,0.818852452,1.881041568,2.426526006,1.111832208,3.416373145,0.376
mL_AH1,-6.1406198,-0.558258971,0.377998939,1.95200038,2.25162454,1.383073821,4.102569567,0.377
mL_AH1,-8.460485477,-0.632466773,-0.182077465,2.024803878,2.079679263,1.65340765,4.868794344,0.378
mL_AH1,-7.514744046,-0.697578483,-0.824850412,2.099804443,1.91055098,1.923005432,5.717186239,0.379
mL_AH1,-6.082502954,-0.753042501,-1.500812299,2.177196883,1.745907052,2.191999086,6.649460861,0.38
mL_AH1,-6.97447893,-0.798369459,-2.151054481,2.257499489,1.58577501,2.46050006,7.66635772,0.381
mL_AH1,-5.850267481,-0.833137634,-2.712115798,2.341015464,1.431693384,2.728587091,8.768042875,0.382
mL_AH1,-8.937145402,-0.856997944,-3.12171473,2.428507151,1.28385904,2.996338387,9.953639895,0.383
mL_AH1,-8.146679227,-0.869678456,-3.324864656,2.520466572,1.1436613,-3.019381919,11.22149042,0.384
mL_AH1,-9.723456032,-0.870988391,-3.279798586,2.61801988,1.011464002,-2.752146009,12.56894622,0.385
mL_AH1,-10.6747087,-0.860821558,-2.96310941,2.721971073,0.888491741,-2.485105564,13.99233507,0.386
mL_AH1,-13.35734518,-0.839159199,-2.373549196,2.833970554,0.775267589,-2.218218486,15.48714686,0.387
mL_AH1,-14.83257481,-0.806072198,-1.534026011,2.955272359,0.672841196,-1.951459106,17.04762592,0.388
mL_AH1,-16.45345156,-0.761722632,-0.491482881,3.088152988,0.581881523,-1.684797102,18.66738075,0.389
mL_AH1,-16.61152386,-0.70636464,0.685470831,-3.04894246,0.50325866,-1.418210385,20.33864491,0.39
mL_AH1,-15.15714183,-0.640344577,1.911096478,-2.887187358,0.437768438,-1.151677896,22.05320493,0.391
mL_AH1,-13.78899383,-0.564100457,3.088939753,-2.708879175,0.386102542,-0.885179037,23.80150257,0.392
mL_AH1,-12.06327506,-0.478160668,4.11963335,-2.513605486,0.349159105,-0.618699617,25.57365334,0.393
mL_AH1,-6.904908991,-0.38314196,4.909442584,-2.304396399,0.327458307,-0.352219928,27.35865646,0.394
mL_AH1,-6.823306527,-0.279746703,5.378803773,-2.086343731,0.321970754,-0.085730193,29.14521334,0.395
mL_AH1,-9.046153664,-0.168759445,5.470068299,-1.86755377,0.333057546,0.180788151,30.921328,0.396
mL_AH1,-4.587671959,-0.051042759,5.153702053,-1.655766467,0.361727109,0.447342851,32.67466223,0.397
mL_AH1,-1.879548908,0.072467571,4.432300005,-1.457126974,0.408198974,0.71395074,34.39273058,0.398
mL_AH1,-7.026450613,0.200768032,3.341951189,-1.274717464,0.473480484,0.980619623,36.06264887,0.399
mL_AH1,-5.436641283,0.33279348,1.950715923,-1.108905673,0.557671546,1.247364128,37.67196936,0.4
mL_AH1,-10.23818995,0.467423834,0.354234819,-0.958676382,0.66173598,1.514193697,39.20785968,0.401
mL_AH1,-12.64269128,0.60349133,-1.331245739,-0.821880542,0.785679642,1.781120697,40.65842964,0.402
mL_AH1,-16.93618472,0.739788303,-2.97789958,-0.696692125,0.930377739,2.048157154,42.01156383,0.403
mL_AH1,-20.50595612,0.87507545,-4.456660655,-0.580915759,1.095770354,2.31531368,43.25642463,0.404
mL_AH1,-25.41756072,1.008090529,-5.647996717,-0.473161847,1.282597418,2.582605187,44.38229032,0.405
mL_AH1,-28.22979234,1.13755746,-6.452172032,-0.371772891,1.490763283,2.8500416,45.37983792,0.406
mL_AH1,-32.36866855,1.262195753,-6.798076062,-0.27588563,1.720825645,3.117640501,46.24036143,0.407
mL_AH1,-31.91622156,1.380730225,-6.649802914,-0.184325476,1.972684,-2.897772695,46.95647601,0.408
mL_AH1,-28.31149336,1.491900924,-6.010352052,-0.096599707,2.246668028,-2.62980763,47.52199346,0.409
mL_AH1,-27.35563313,1.594473196,-4.9220684,-0.011872758,2.54270318,-2.361636419,47.93184161,0.41
mL_AH1,-22.04207609,1.687247815,-3.463727181,0.070119292,2.860848126,-2.093237669,48.18268152,0.411
mL_AH1,-18.09015093,1.769071088,-1.744469212,0.149984996,3.20108415,-1.824594118,48.27205964,0.412
mL_AH1,-14.59746868,1.838844846,0.104921966,0.227853411,3.5631603,-1.555682963,48.19962284,0.413
mL_AH1,-12.97164867,1.895536227,1.942665936,0.304179443,3.947141752,-1.286481573,47.96574547,0.414
mL_AH1,-9.966447205,1.938187153,3.627639981,0.379014839,4.352435234,-1.016965459,47.57300729,0.415
mL_AH1,-10.19826976,1.965923413,5.031031212,0.452707179,4.779215099,-0.747105736,47.02469053,0.416
mL_AH1,-6.876679442,1.977963247,6.046969616,0.525265559,5.226520284,-0.476875272,46.32609535,0.417
mL_AH1,-6.592597311,1.97362535,6.601212421,0.596959684,5.694655858,-0.206238437,45.48333296,0.418
mL_AH1,-6.714329817,1.952336208,6.657121979,0.667776911,6.182275799,0.064836242,44.5040946,0.419
mL_AH1,-6.712587869,1.913636686,6.218420165,0.737928237,6.689832702,0.336391424,43.39706521,0.42
mL_AH1,-7.248282485,1.857187797,5.32849019,0.807391995,7.21558752,0.608465305,42.17192292,0.421
mL_AH1,-7.948894938,1.782775594,4.066304867,0.876333338,7.760151522,0.881107966,40.83949785,0.422
mL_AH1,-13.25644769,1.690315124,2.539360657,0.944729325,8.321394188,1.15436725,39.41100792,0.423
mL_AH1,-19.85903715,1.579853404,0.874261331,1.012708201,8.900090136,1.428301554,37.89885421,0.424
mL_AH1,-21.15471793,1.451571395,-0.794200239,1.080250441,9.493728758,1.702971639,36.3153218,0.425
mL_AH1,-21.34937945,1.305784928,-2.334487578,1.147453816,10.10324562,1.978446017,34.673713,0.426
mL_AH1,-26.43202507,1.142944594,-3.629282377,1.214304978,10.72577125,2.254801805,32.98688774,0.427
mL_AH1,-24.90098261,0.96363457,-4.585007469,1.280876021,11.36239233,2.532120659,31.26834902,0.428
mL_AH1,-24.14501925,0.768570401,-5.139098138,1.347161292,12.00991145,2.810499516,29.53102186,0.429
mL_AH1,-25.4624528,0.558595731,-5.264423247,1.413210917,12.66954922,3.090037626,27.78794486,0.43
mL_AH1,-22.79485194,0.334678019,-4.970523525,1.479027645,13.33782046,-2.912330119,26.05158629,0.431
mL_AH1,-25.84442284,0.097903242,-4.301626427,1.544642594,14.01605556,-2.630110497,24.33394362,0.432
mL_AH1,-21.61071057,-0.150530363,-3.331687846,1.610067081,14.70053062,-2.346341968,22.64650939,0.433
mL_AH1,-17.06513998,-0.409319494,-2.156973938,1.67531567,15.39265523,-2.06087209,20.99978286,0.434
mL_AH1,-16.62372078,-0.677063866,-0.886907274,1.740408041,16.08852388,-1.773524364,19.40379224,0.435
mL_AH1,-17.56073964,-0.95227513,0.365957899,1.805344301,16.78958948,-1.484110758,17.86720988,0.436
mL_AH1,-13.22123085,-1.233386575,1.495908321,1.870152045,17.49182902,-1.192423661,16.39817977,0.437
mL_AH1,-15.92125546,-1.518763527,2.413097252,1.93481876,18.19669855,-0.898237404,15.00333926,0.438
mL_AH1,-17.06252115,-1.806714404,3.050837444,1.999379341,18.90012753,-0.60131633,13.6886392,0.439
mL_AH1,-19.37441434,-2.095502317,3.370555549,2.063810313,19.60353187,-0.301404267,12.45857846,0.44
mL_AH1,-21.76005994,-2.383357138,3.364032815,2.128153149,20.30286765,0.001748625,11.31675138,0.441
mL_AH1,-23.0761663,-2.668487955,3.052816554,2.192374924,20.99946549,0.308403551,10.26550371,0.442
mL_AH1,-23.72239701,-2.949095787,2.484950226,2.256522894,21.68938476,0.618789202,9.306072574,0.443
mL_AH1,-21.22699852,-3.223386481,1.729412475,2.320556102,22.37382498,0.933115492,8.438715025,0.444
mL_AH1,-23.86269371,-3.489583672,0.868854956,2.384526735,23.04902596,1.251520046,7.662467875,0.445
mL_AH1,-28.6017736,-3.745941697,-0.008632231,2.448387133,23.71601101,1.574064701,6.975640681,0.446
mL_AH1,-32.24234829,-3.990758358,-0.817931591,2.512193542,24.37127602,1.90068752,6.375357818,0.447
mL_AH1,-36.72123172,-4.222387426,-1.484699002,2.575892856,25.0156249,2.231177128,5.858201623,0.448
mL_AH1,-36.37408755,-4.439250775,-1.951850107,2.639544487,25.64588178,2.565155416,5.419762019,0.449
mL_AH1,-33.51455689,-4.639850047,-2.184174513,2.703091077,26.26259117,2.902044988,5.055194628,0.45
